x,y
6.314031180400891952e-01,-7.872340425531947403e+02
6.391982182628062059e-01,-8.364361702127644094e+02
6.469933184855234387e-01,-8.364361702127644094e+02
6.547884187082404495e-01,-8.364361702127644094e+02
6.625835189309576823e-01,-8.364361702127644094e+02
6.703786191536749151e-01,-8.856382978723413544e+02
6.781737193763919258e-01,-8.856382978723413544e+02
6.859688195991091586e-01,-8.856382978723413544e+02
6.937639198218263914e-01,-8.856382978723413544e+02
7.015590200445434022e-01,-8.856382978723413544e+02
7.093541202672606349e-01,-9.348404255319182994e+02
7.171492204899778677e-01,-9.348404255319182994e+02
7.249443207126948785e-01,-9.348404255319182994e+02
7.327394209354121113e-01,-9.348404255319182994e+02
7.405345211581291220e-01,-9.840425531914879684e+02
7.483296213808463548e-01,-9.840425531914879684e+02
7.561247216035635876e-01,-9.840425531914879684e+02
7.639198218262805984e-01,-9.840425531914879684e+02
7.717149220489978312e-01,-9.840425531914879684e+02
7.795100222717148419e-01,-1.033244680851064913e+03
7.873051224944320747e-01,-1.033244680851064913e+03
7.951002227171493075e-01,-1.033244680851064913e+03
8.028953229398663183e-01,-1.033244680851064913e+03
8.106904231625835511e-01,-1.033244680851064913e+03
8.184855233853007839e-01,-1.082446808510634582e+03
8.262806236080177946e-01,-1.082446808510634582e+03
8.340757238307350274e-01,-1.082446808510634582e+03
8.418708240534522602e-01,-1.082446808510634582e+03
8.496659242761692710e-01,-1.131648936170211527e+03
8.574610244988865038e-01,-1.131648936170211527e+03
8.652561247216035145e-01,-1.131648936170211527e+03
8.730512249443207473e-01,-1.131648936170211527e+03
8.808463251670379801e-01,-1.131648936170211527e+03
8.886414253897549909e-01,-1.180851063829788473e+03
8.964365256124722237e-01,-1.180851063829788473e+03
9.042316258351892344e-01,-1.180851063829788473e+03
9.120267260579064672e-01,-1.180851063829788473e+03
9.198218262806237000e-01,-1.230053191489358142e+03
9.276169265033407108e-01,-1.230053191489358142e+03
9.354120267260579435e-01,-1.230053191489358142e+03
9.432071269487751763e-01,-1.230053191489358142e+03
9.510022271714921871e-01,-1.230053191489358142e+03
9.587973273942094199e-01,-1.279255319148935087e+03
9.665924276169266527e-01,-1.279255319148935087e+03
9.743875278396436634e-01,-1.279255319148935087e+03
9.821826280623608962e-01,-1.279255319148935087e+03
9.899777282850779070e-01,-1.328457446808512032e+03
9.977728285077951398e-01,-1.328457446808512032e+03
1.005567928730512151e+00,-1.328457446808512032e+03
1.013363028953229605e+00,-1.328457446808512032e+03
1.021158129175946616e+00,-1.328457446808512032e+03
1.028953229398663627e+00,-1.377659574468081701e+03
1.036748329621381082e+00,-1.377659574468081701e+03
1.044543429844098092e+00,-1.377659574468081701e+03
1.052338530066815103e+00,-1.377659574468081701e+03
1.060133630289532114e+00,-1.377659574468081701e+03
1.067928730512249569e+00,-1.426861702127658646e+03
1.075723830734966580e+00,-1.426861702127658646e+03
1.083518930957683590e+00,-1.426861702127658646e+03
1.091314031180401045e+00,-1.426861702127658646e+03
1.099109131403118056e+00,-1.476063829787235591e+03
1.106904231625835067e+00,-1.476063829787235591e+03
1.114699331848552522e+00,-1.476063829787235591e+03
1.122494432071269532e+00,-1.476063829787235591e+03
1.130289532293986543e+00,-1.476063829787235591e+03
1.138084632516703998e+00,-1.525265957446805260e+03
1.145879732739421009e+00,-1.525265957446805260e+03
1.153674832962138019e+00,-1.525265957446805260e+03
1.161469933184855474e+00,-1.525265957446805260e+03
1.169265033407572485e+00,-1.574468085106382205e+03
1.177060133630289496e+00,-1.574468085106382205e+03
1.184855233853006951e+00,-1.574468085106382205e+03
1.192650334075723961e+00,-1.574468085106382205e+03
1.200445434298440972e+00,-1.574468085106382205e+03
1.208240534521157983e+00,-1.623670212765959150e+03
1.216035634743875438e+00,-1.623670212765959150e+03
