x,y
3.2,348.75
3.2,349.375
3.2,350.0
3.2,350.625
3.2,351.25
3.2,351.875
3.2,352.5
3.2,353.125
3.2,353.75
3.2,354.375
3.2,355.0
3.2,355.625
3.2,356.25
3.3333333333333335,347.5
3.3333333333333335,348.125
3.3333333333333335,348.75
3.3333333333333335,349.375
3.3333333333333335,350.0
3.3333333333333335,355.625
3.3333333333333335,356.25
3.3333333333333335,356.875
4.133333333333333,347.5
4.133333333333333,348.125
4.133333333333333,348.75
4.133333333333333,355.625
4.133333333333333,356.25
4.133333333333333,356.875
4.266666666666667,341.25
4.266666666666667,348.75
4.266666666666667,349.375
4.266666666666667,350.0
4.266666666666667,350.625
4.266666666666667,351.25
4.266666666666667,351.875
4.266666666666667,352.5
4.266666666666667,353.125
4.266666666666667,353.75
4.266666666666667,354.375
4.266666666666667,355.0
4.266666666666667,355.625
4.266666666666667,356.25
4.4,340.625
4.4,341.25
4.4,351.25
4.4,351.875
4.4,352.5
4.4,353.125
4.4,353.75
4.533333333333333,-18.75
4.533333333333333,-18.125
4.533333333333333,-17.5
4.533333333333333,340.0
4.533333333333333,340.625
4.533333333333333,341.25
4.666666666666667,-18.125
4.666666666666667,-17.5
4.666666666666667,-16.875
4.666666666666667,340.0
4.666666666666667,340.625
4.666666666666667,341.25
4.8,-16.875
4.8,-16.25
4.8,-15.625
4.8,340.0
4.8,340.625
4.8,341.25
4.933333333333334,-15.625
4.933333333333334,-15.0
4.933333333333334,-14.375
4.933333333333334,340.0
4.933333333333334,340.625
5.066666666666666,-14.375
5.066666666666666,-13.75
5.066666666666666,-13.125
5.066666666666666,50.625
5.066666666666666,51.25
5.066666666666666,51.875
5.066666666666666,340.0
5.066666666666666,340.625
5.2,-13.125
5.2,-12.5
5.2,-11.875
5.2,6.25
5.2,6.875
5.2,7.5
5.2,8.125
5.2,8.75
5.2,9.375
5.2,51.875
5.2,52.5
5.2,340.0
5.2,340.625
5.333333333333333,-12.5
5.333333333333333,-11.875
5.333333333333333,6.25
5.333333333333333,6.875
5.333333333333333,7.5
5.333333333333333,8.125
5.333333333333333,8.75
5.333333333333333,9.375
5.333333333333333,10.0
5.333333333333333,53.125
5.333333333333333,340.0
5.333333333333333,340.625
5.466666666666667,6.25
5.466666666666667,6.875
5.466666666666667,7.5
5.466666666666667,8.125
5.466666666666667,8.75
5.466666666666667,9.375
5.466666666666667,10.0
5.466666666666667,340.0
5.6,6.25
5.6,6.875
5.6,7.5
5.6,8.125
5.6,8.75
5.6,9.375
5.6,10.0
5.6,53.75
5.6,340.0
5.733333333333333,6.25
5.733333333333333,6.875
5.733333333333333,7.5
5.733333333333333,8.125
5.733333333333333,8.75
5.733333333333333,9.375
5.733333333333333,10.0
5.733333333333333,54.375
5.733333333333333,340.0
5.866666666666666,6.25
5.866666666666666,6.875
5.866666666666666,7.5
5.866666666666666,8.125
5.866666666666666,8.75
5.866666666666666,9.375
5.866666666666666,10.0
5.866666666666666,340.0
6.0,6.25
6.0,6.875
6.0,7.5
6.0,8.125
6.0,8.75
6.0,9.375
6.0,10.0
6.0,55.0
6.0,339.375
6.0,340.0
6.133333333333333,6.25
6.133333333333333,6.875
6.133333333333333,7.5
6.133333333333333,8.125
6.133333333333333,8.75
6.133333333333333,9.375
6.133333333333333,10.0
6.133333333333333,336.875
6.133333333333333,337.5
6.133333333333333,338.125
6.133333333333333,338.75
6.133333333333333,339.375
6.133333333333333,340.0
6.266666666666667,6.25
6.266666666666667,6.875
6.266666666666667,7.5
6.266666666666667,8.125
6.266666666666667,8.75
6.266666666666667,9.375
6.266666666666667,10.0
6.266666666666667,55.625
6.266666666666667,56.25
6.266666666666667,336.875
6.266666666666667,337.5
6.266666666666667,338.125
6.266666666666667,338.75
6.266666666666667,339.375
6.266666666666667,340.0
6.4,6.25
6.4,6.875
6.4,7.5
6.4,8.125
6.4,8.75
6.4,9.375
6.4,10.0
6.4,56.25
6.4,56.875
6.4,57.5
6.4,58.125
6.4,58.75
6.4,59.375
6.4,336.875
6.4,337.5
6.4,338.125
6.4,338.75
6.4,339.375
6.4,340.0
6.533333333333333,6.25
6.533333333333333,6.875
6.533333333333333,7.5
6.533333333333333,8.125
6.533333333333333,8.75
6.533333333333333,9.375
6.533333333333333,10.0
6.533333333333333,57.5
6.533333333333333,58.125
6.533333333333333,336.25
6.533333333333333,336.875
6.533333333333333,337.5
6.533333333333333,338.125
6.533333333333333,338.75
6.533333333333333,339.375
6.533333333333333,340.0
6.666666666666667,6.25
6.666666666666667,6.875
6.666666666666667,7.5
6.666666666666667,8.125
6.666666666666667,8.75
6.666666666666667,9.375
6.666666666666667,10.0
6.666666666666667,338.75
6.666666666666667,339.375
6.666666666666667,340.0
6.8,6.25
6.8,6.875
6.8,7.5
6.8,8.125
6.8,8.75
6.8,9.375
6.8,10.0
6.8,338.75
6.8,339.375
6.8,340.0
6.933333333333334,6.25
6.933333333333334,6.875
6.933333333333334,7.5
6.933333333333334,8.125
6.933333333333334,8.75
6.933333333333334,9.375
6.933333333333334,10.0
6.933333333333334,338.75
6.933333333333334,339.375
6.933333333333334,340.0
7.066666666666666,6.25
7.066666666666666,6.875
7.066666666666666,7.5
7.066666666666666,8.125
7.066666666666666,8.75
7.066666666666666,9.375
7.066666666666666,10.0
7.066666666666666,339.375
7.2,6.25
7.2,6.875
7.2,7.5
7.2,8.125
7.2,8.75
7.2,9.375
7.2,10.0
7.2,339.375
7.333333333333333,6.25
7.333333333333333,6.875
7.333333333333333,7.5
7.333333333333333,8.125
7.333333333333333,8.75
7.333333333333333,9.375
7.333333333333333,10.0
7.333333333333333,53.125
7.333333333333333,53.75
7.333333333333333,54.375
7.333333333333333,55.0
7.333333333333333,55.625
7.333333333333333,56.25
7.333333333333333,56.875
7.333333333333333,57.5
7.333333333333333,339.375
7.466666666666667,6.25
7.466666666666667,6.875
7.466666666666667,7.5
7.466666666666667,8.125
7.466666666666667,8.75
7.466666666666667,9.375
7.466666666666667,10.0
7.466666666666667,51.25
7.466666666666667,51.875
7.466666666666667,52.5
7.466666666666667,53.125
7.466666666666667,53.75
7.466666666666667,54.375
7.466666666666667,55.0
7.466666666666667,55.625
7.466666666666667,56.25
7.466666666666667,56.875
7.466666666666667,57.5
7.466666666666667,58.125
7.466666666666667,58.75
7.6,6.25
7.6,6.875
7.6,7.5
7.6,8.125
7.6,8.75
7.6,9.375
7.6,10.0
7.6,50.625
7.6,51.25
7.6,58.75
7.6,59.375
7.6,60.0
7.733333333333333,-22.5
7.733333333333333,-21.875
7.733333333333333,-21.25
7.733333333333333,-20.625
7.733333333333333,-20.0
7.733333333333333,-19.375
7.733333333333333,-18.75
7.733333333333333,-18.125
7.733333333333333,-17.5
7.733333333333333,-16.875
7.733333333333333,-16.25
7.733333333333333,-15.625
7.733333333333333,-15.0
7.733333333333333,-14.375
7.733333333333333,-13.75
7.733333333333333,-13.125
7.733333333333333,6.25
7.733333333333333,6.875
7.733333333333333,7.5
7.733333333333333,8.125
7.733333333333333,8.75
7.733333333333333,9.375
7.733333333333333,10.0
7.866666666666666,-22.5
7.866666666666666,-21.875
7.866666666666666,-21.25
7.866666666666666,-20.625
7.866666666666666,-20.0
7.866666666666666,-19.375
7.866666666666666,-18.75
7.866666666666666,-18.125
7.866666666666666,-17.5
7.866666666666666,-16.875
7.866666666666666,-16.25
7.866666666666666,-15.625
7.866666666666666,-15.0
7.866666666666666,-14.375
7.866666666666666,-13.75
7.866666666666666,-13.125
7.866666666666666,-12.5
7.866666666666666,-11.875
7.866666666666666,6.25
7.866666666666666,6.875
7.866666666666666,7.5
7.866666666666666,8.125
7.866666666666666,8.75
7.866666666666666,9.375
7.866666666666666,10.0
8.0,6.25
8.0,6.875
8.0,7.5
8.0,8.125
8.0,8.75
8.0,9.375
8.0,10.0
8.133333333333333,6.25
8.133333333333333,6.875
8.133333333333333,7.5
8.133333333333333,8.125
8.133333333333333,8.75
8.133333333333333,9.375
8.133333333333333,10.0
8.266666666666666,6.25
8.266666666666666,6.875
8.266666666666666,7.5
8.266666666666666,8.125
8.266666666666666,8.75
8.266666666666666,9.375
8.266666666666666,10.0
8.4,6.25
8.4,6.875
8.4,7.5
8.4,8.125
8.4,8.75
8.4,9.375
8.4,10.0
8.533333333333333,6.25
8.533333333333333,6.875
8.533333333333333,7.5
8.533333333333333,8.125
8.533333333333333,8.75
8.533333333333333,9.375
8.533333333333333,10.0
8.666666666666666,6.25
8.666666666666666,6.875
8.666666666666666,7.5
8.666666666666666,8.125
8.666666666666666,8.75
8.666666666666666,9.375
8.666666666666666,10.0
8.8,6.25
8.8,6.875
8.8,7.5
8.8,8.125
8.8,8.75
8.8,9.375
8.8,10.0
8.933333333333334,6.25
8.933333333333334,6.875
8.933333333333334,7.5
8.933333333333334,8.125
8.933333333333334,8.75
8.933333333333334,9.375
8.933333333333334,10.0
8.933333333333334,60.0
9.066666666666666,6.25
9.066666666666666,6.875
9.066666666666666,7.5
9.066666666666666,8.125
9.066666666666666,8.75
9.066666666666666,9.375
9.066666666666666,10.0
9.066666666666666,50.625
9.066666666666666,59.375
9.066666666666666,333.125
9.2,-21.25
9.2,-20.625
9.2,-20.0
9.2,-19.375
9.2,-18.75
9.2,-18.125
9.2,-17.5
9.2,-16.875
9.2,-16.25
9.2,-15.625
9.2,-15.0
9.2,-14.375
9.2,-13.75
9.2,-13.125
9.2,6.25
9.2,6.875
9.2,7.5
9.2,8.125
9.2,8.75
9.2,9.375
9.2,10.0
9.2,51.25
9.2,51.875
9.2,58.125
9.2,58.75
9.2,333.125
9.2,333.75
9.2,334.375
9.2,335.0
9.2,335.625
9.333333333333334,-22.5
9.333333333333334,6.25
9.333333333333334,6.875
9.333333333333334,7.5
9.333333333333334,8.125
9.333333333333334,8.75
9.333333333333334,9.375
9.333333333333334,10.0
9.333333333333334,51.875
9.333333333333334,52.5
9.333333333333334,53.125
9.333333333333334,56.875
9.333333333333334,57.5
9.333333333333334,58.125
9.333333333333334,333.125
9.333333333333334,333.75
9.333333333333334,334.375
9.333333333333334,335.0
9.333333333333334,335.625
9.333333333333334,336.25
9.466666666666667,6.25
9.466666666666667,6.875
9.466666666666667,7.5
9.466666666666667,8.125
9.466666666666667,8.75
9.466666666666667,9.375
9.466666666666667,10.0
9.466666666666667,53.125
9.466666666666667,53.75
9.466666666666667,54.375
9.466666666666667,55.0
9.466666666666667,55.625
9.466666666666667,56.25
9.466666666666667,56.875
9.466666666666667,333.125
9.466666666666667,333.75
9.466666666666667,334.375
9.466666666666667,335.0
9.466666666666667,335.625
9.6,6.25
9.6,6.875
9.6,7.5
9.6,8.125
9.6,8.75
9.6,9.375
9.6,10.0
9.6,332.5
9.6,333.125
9.6,333.75
9.6,334.375
9.6,335.0
9.6,335.625
10.0,-21.875
10.0,-13.125
10.133333333333333,-21.875
10.133333333333333,-21.25
10.133333333333333,-20.625
10.133333333333333,-20.0
10.133333333333333,-15.0
10.133333333333333,-14.375
10.133333333333333,-13.75
10.133333333333333,-13.125
10.266666666666666,-20.625
10.266666666666666,-20.0
10.266666666666666,-19.375
10.266666666666666,-18.75
10.266666666666666,-18.125
10.266666666666666,-17.5
10.266666666666666,-16.875
10.266666666666666,-16.25
10.266666666666666,-15.625
10.266666666666666,-15.0
10.266666666666666,-14.375
10.266666666666666,331.875
10.4,4.375
10.4,5.0
10.4,5.625
10.4,28.75
10.4,29.375
10.4,30.0
10.4,331.875
10.533333333333333,5.625
10.533333333333333,6.25
10.533333333333333,30.625
10.533333333333333,53.125
10.533333333333333,53.75
10.533333333333333,54.375
10.533333333333333,55.0
10.533333333333333,55.625
10.533333333333333,56.25
10.533333333333333,56.875
10.533333333333333,331.875
10.666666666666666,6.25
10.666666666666666,31.25
10.666666666666666,51.875
10.666666666666666,52.5
10.666666666666666,53.125
10.666666666666666,53.75
10.666666666666666,54.375
10.666666666666666,55.0
10.666666666666666,55.625
10.666666666666666,56.25
10.666666666666666,56.875
10.666666666666666,57.5
10.666666666666666,58.125
10.666666666666666,58.75
10.8,6.875
10.8,31.875
10.8,50.625
10.8,51.25
10.8,51.875
10.8,58.75
10.8,59.375
10.933333333333334,50.625
11.066666666666666,50.0
11.2,331.25
11.333333333333334,8.125
11.333333333333334,33.125
11.333333333333334,331.25
11.466666666666667,-30.625
11.466666666666667,-30.0
11.466666666666667,-29.375
11.466666666666667,-28.75
11.466666666666667,-28.125
11.466666666666667,-27.5
11.466666666666667,-26.875
11.466666666666667,-26.25
11.466666666666667,-25.0
11.466666666666667,-24.375
11.466666666666667,-23.75
11.466666666666667,8.75
11.466666666666667,33.75
11.466666666666667,330.625
11.466666666666667,331.25
11.6,-26.25
11.6,-25.625
11.6,-25.0
11.6,3.75
11.6,9.375
11.6,33.75
11.6,34.375
11.6,330.625
11.6,331.25
11.733333333333333,10.0
11.733333333333333,10.625
11.733333333333333,11.25
11.733333333333333,11.875
11.733333333333333,12.5
11.733333333333333,34.375
11.733333333333333,35.0
11.733333333333333,35.625
11.733333333333333,36.25
11.733333333333333,36.875
11.733333333333333,37.5
11.733333333333333,330.625
11.733333333333333,331.25
11.866666666666667,330.625
11.866666666666667,331.25
12.0,330.625
12.0,331.25
12.133333333333333,330.625
12.133333333333333,331.25
12.266666666666666,330.625
12.266666666666666,331.25
12.266666666666666,331.875
12.266666666666666,332.5
12.266666666666666,333.125
12.4,330.625
12.4,331.25
12.4,331.875
12.4,332.5
12.4,333.125
12.533333333333333,330.625
12.533333333333333,331.25
12.533333333333333,331.875
12.533333333333333,332.5
12.533333333333333,333.125
12.666666666666666,6.25
12.666666666666666,6.875
12.666666666666666,7.5
12.666666666666666,8.125
12.666666666666666,8.75
12.666666666666666,9.375
12.666666666666666,10.0
12.666666666666666,10.625
12.666666666666666,11.25
12.666666666666666,28.125
12.666666666666666,28.75
12.666666666666666,31.875
12.666666666666666,32.5
12.666666666666666,33.125
12.666666666666666,33.75
12.666666666666666,34.375
12.666666666666666,35.0
12.666666666666666,35.625
12.666666666666666,36.25
12.666666666666666,36.875
12.666666666666666,37.5
12.666666666666666,38.125
12.666666666666666,38.75
12.666666666666666,330.625
12.666666666666666,331.25
12.666666666666666,331.875
12.666666666666666,332.5
12.666666666666666,333.125
12.8,4.375
12.8,5.0
12.8,5.625
12.8,6.25
12.8,6.875
12.8,7.5
12.8,8.125
12.8,8.75
12.8,9.375
12.8,10.0
12.8,10.625
12.8,11.25
12.8,11.875
12.8,12.5
12.8,28.125
12.8,28.75
12.8,32.5
12.8,33.125
12.8,37.5
12.8,38.125
12.8,38.75
12.8,330.625
12.8,331.25
12.933333333333334,3.75
12.933333333333334,4.375
12.933333333333334,12.5
12.933333333333334,13.125
12.933333333333334,330.0
13.066666666666666,330.0
13.2,330.0
13.333333333333334,330.0
13.466666666666667,330.0
13.733333333333333,31.875
13.733333333333333,33.125
13.733333333333333,33.75
13.733333333333333,34.375
13.733333333333333,35.0
13.733333333333333,35.625
13.733333333333333,36.25
13.733333333333333,36.875
13.733333333333333,37.5
13.733333333333333,329.375
13.866666666666667,32.5
13.866666666666667,33.125
13.866666666666667,33.75
13.866666666666667,34.375
13.866666666666667,35.0
13.866666666666667,35.625
13.866666666666667,36.25
13.866666666666667,36.875
13.866666666666667,37.5
13.866666666666667,38.125
13.866666666666667,38.75
13.866666666666667,329.375
14.0,329.375
14.133333333333333,328.75
14.133333333333333,329.375
14.266666666666666,3.75
14.266666666666666,13.125
14.266666666666666,328.75
14.266666666666666,329.375
14.4,4.375
14.4,12.5
14.4,328.75
14.4,329.375
14.533333333333333,4.375
14.533333333333333,5.0
14.533333333333333,5.625
14.533333333333333,11.25
14.533333333333333,11.875
14.533333333333333,53.75
14.533333333333333,328.75
14.533333333333333,329.375
14.666666666666666,5.625
14.666666666666666,6.25
14.666666666666666,6.875
14.666666666666666,7.5
14.666666666666666,9.375
14.666666666666666,10.0
14.666666666666666,10.625
14.666666666666666,11.25
14.666666666666666,31.875
14.666666666666666,53.75
14.666666666666666,328.75
14.666666666666666,329.375
14.799999999999999,6.875
14.799999999999999,7.5
14.799999999999999,8.125
14.799999999999999,8.75
14.799999999999999,9.375
14.799999999999999,10.0
14.799999999999999,31.875
14.799999999999999,32.5
14.799999999999999,33.125
14.799999999999999,33.75
14.799999999999999,34.375
14.799999999999999,35.0
14.799999999999999,35.625
14.799999999999999,36.25
14.799999999999999,36.875
14.799999999999999,37.5
14.799999999999999,38.125
14.799999999999999,38.75
14.799999999999999,328.75
14.933333333333334,33.125
14.933333333333334,38.125
14.933333333333334,38.75
14.933333333333334,328.75
15.066666666666666,328.125
15.066666666666666,328.75
15.2,328.125
15.2,328.75
15.2,329.375
15.333333333333334,328.125
15.333333333333334,328.75
15.333333333333334,329.375
15.466666666666667,53.125
15.466666666666667,53.75
15.466666666666667,54.375
15.466666666666667,55.0
15.466666666666667,55.625
15.466666666666667,56.25
15.466666666666667,56.875
15.466666666666667,57.5
15.466666666666667,328.125
15.466666666666667,328.75
15.466666666666667,329.375
15.466666666666667,330.0
15.466666666666667,330.625
15.466666666666667,331.25
15.6,50.625
15.6,51.25
15.6,51.875
15.6,52.5
15.6,53.125
15.6,53.75
15.6,54.375
15.6,55.0
15.6,55.625
15.6,56.25
15.6,56.875
15.6,57.5
15.6,58.125
15.6,58.75
15.6,59.375
15.6,328.125
15.6,328.75
15.6,329.375
15.6,330.0
15.6,330.625
15.733333333333333,31.875
15.733333333333333,327.5
15.733333333333333,328.125
15.733333333333333,328.75
15.733333333333333,329.375
15.733333333333333,330.0
15.733333333333333,330.625
15.866666666666667,6.25
15.866666666666667,6.875
15.866666666666667,7.5
15.866666666666667,8.125
15.866666666666667,8.75
15.866666666666667,9.375
15.866666666666667,10.0
15.866666666666667,10.625
15.866666666666667,31.875
15.866666666666667,32.5
15.866666666666667,33.125
15.866666666666667,33.75
15.866666666666667,34.375
15.866666666666667,35.0
15.866666666666667,35.625
15.866666666666667,36.25
15.866666666666667,36.875
15.866666666666667,37.5
15.866666666666667,38.125
15.866666666666667,38.75
15.866666666666667,327.5
15.866666666666667,328.125
16.0,5.0
16.0,5.625
16.0,6.25
16.0,10.625
16.0,11.25
16.0,11.875
16.0,38.125
16.0,38.75
16.0,327.5
16.0,328.125
16.133333333333333,4.375
16.133333333333333,5.0
16.133333333333333,11.875
16.133333333333333,12.5
16.133333333333333,13.125
16.133333333333333,327.5
16.133333333333333,328.125
16.266666666666666,3.75
16.266666666666666,327.5
16.4,50.625
16.4,51.25
16.4,59.375
16.4,60.0
16.4,326.875
16.4,327.5
16.53333333333333,51.25
16.53333333333333,51.875
16.53333333333333,52.5
16.53333333333333,53.125
16.53333333333333,56.875
16.53333333333333,57.5
16.53333333333333,58.125
16.53333333333333,58.75
16.53333333333333,59.375
16.53333333333333,326.875
16.53333333333333,327.5
16.666666666666668,53.125
16.666666666666668,53.75
16.666666666666668,54.375
16.666666666666668,55.0
16.666666666666668,55.625
16.666666666666668,56.25
16.666666666666668,56.875
16.666666666666668,57.5
16.666666666666668,326.875
16.666666666666668,327.5
16.8,326.875
16.8,327.5
16.933333333333334,326.875
16.933333333333334,327.5
17.066666666666666,31.875
17.066666666666666,33.125
17.066666666666666,33.75
17.066666666666666,34.375
17.066666666666666,35.0
17.066666666666666,35.625
17.066666666666666,36.25
17.066666666666666,36.875
17.066666666666666,326.875
17.066666666666666,327.5
17.2,31.875
17.2,32.5
17.2,33.125
17.2,33.75
17.2,34.375
17.2,35.0
17.2,35.625
17.2,36.25
17.2,36.875
17.2,37.5
17.2,38.125
17.2,326.25
17.2,326.875
17.333333333333332,38.75
17.333333333333332,326.25
17.333333333333332,326.875
17.466666666666665,326.25
17.466666666666665,326.875
17.6,326.25
17.6,326.875
17.733333333333334,325.625
17.733333333333334,326.25
17.733333333333334,326.875
17.866666666666667,325.625
17.866666666666667,326.25
18.0,325.625
18.0,326.25
18.133333333333333,31.875
18.133333333333333,32.5
18.133333333333333,33.125
18.133333333333333,33.75
18.133333333333333,34.375
18.133333333333333,35.0
18.133333333333333,35.625
18.133333333333333,36.25
18.133333333333333,36.875
18.133333333333333,37.5
18.133333333333333,38.125
18.133333333333333,38.75
18.133333333333333,325.625
18.133333333333333,326.25
18.266666666666666,31.875
18.266666666666666,32.5
18.266666666666666,33.125
18.266666666666666,33.75
18.266666666666666,34.375
18.266666666666666,35.0
18.266666666666666,35.625
18.266666666666666,36.25
18.266666666666666,36.875
18.266666666666666,37.5
18.266666666666666,38.125
18.266666666666666,38.75
18.266666666666666,325.625
18.266666666666666,326.25
18.4,325.0
18.4,325.625
18.4,326.25
18.4,326.875
18.4,327.5
18.4,328.125
18.53333333333333,51.25
18.53333333333333,51.875
18.53333333333333,52.5
18.53333333333333,53.125
18.53333333333333,53.75
18.53333333333333,54.375
18.53333333333333,55.0
18.53333333333333,55.625
18.53333333333333,56.25
18.53333333333333,56.875
18.53333333333333,57.5
18.53333333333333,58.125
18.53333333333333,58.75
18.53333333333333,59.375
18.53333333333333,325.0
18.53333333333333,325.625
18.53333333333333,326.25
18.53333333333333,326.875
18.53333333333333,327.5
18.53333333333333,328.125
18.666666666666668,50.0
18.666666666666668,50.625
